Created At,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,PM2.5 AQI,AQImessage,Risk Factor
2019-12-21 19:00:00 UTC,37.84,58.70,62.25,2473.00,-85.13,83.00,53.77,44.90,124,Unhealthy for Sensitive Groups,2
2019-12-21 20:00:00 UTC,60.51,92.40,97.99,2533.00,-85.03,82.17,55.67,61.55,154,Unhealthy,3
2019-12-21 21:00:00 UTC,53.20,82.54,87.93,2592.97,-85.45,81.07,57.00,55.22,150,Unhealthy for Sensitive Groups,2
2019-12-21 22:00:00 UTC,59.20,91.57,97.52,2653.00,-84.53,80.93,55.27,61.55,154,Unhealthy,3
2019-12-21 23:00:00 UTC,88.75,141.76,151.76,2701.00,-84.94,80.67,56.11,93.75,171,Unhealthy,3
2019-12-22 02:00:00 UTC,56.39,92.04,99.25,12.00,-93.09,81.09,46.82,61.41,154,Unhealthy,3
2019-12-22 03:00:00 UTC,50.69,82.51,89.03,53.00,-92.93,85.93,38.27,57.19,152,Unhealthy,3
2019-12-22 04:00:00 UTC,37.76,60.26,64.57,113.00,-92.87,88.07,35.27,45.51,126,Unhealthy for Sensitive Groups,2
2019-12-22 05:00:00 UTC,22.71,35.39,37.64,172.21,-93.45,89.86,35.83,31.56,92,Moderate,1
2019-12-22 06:00:00 UTC,16.57,24.09,25.12,233.00,-92.77,90.53,33.47,23.95,76,Moderate,1
2019-12-22 07:00:00 UTC,20.91,30.31,31.77,293.00,-92.67,91.67,31.43,28.92,86,Moderate,1
2019-12-22 08:00:00 UTC,24.81,37.00,38.91,353.00,-92.87,91.80,31.53,33.74,97,Moderate,1
2019-12-22 09:00:00 UTC,29.41,42.22,44.13,413.00,-92.67,91.63,32.23,36.77,104,Unhealthy for Sensitive Groups,2
2019-12-22 10:00:00 UTC,32.69,48.12,50.73,473.00,-92.93,90.77,33.00,39.81,112,Unhealthy for Sensitive Groups,2
2019-12-22 11:00:00 UTC,50.65,74.99,79.36,532.28,-92.97,88.97,37.90,51.77,141,Unhealthy for Sensitive Groups,2
2019-12-22 12:00:00 UTC,60.56,89.61,94.71,594.19,-93.22,86.59,42.41,59.22,153,Unhealthy,3
2019-12-22 13:00:00 UTC,67.95,100.90,107.10,652.00,-92.67,85.13,45.93,66.50,157,Unhealthy,3
2019-12-22 14:00:00 UTC,74.77,109.69,115.81,712.00,-93.23,84.77,47.87,72.36,160,Unhealthy,3
2019-12-22 15:00:00 UTC,75.00,115.04,122.28,772.00,-93.37,82.87,52.30,75.95,162,Unhealthy,3
2019-12-22 16:00:00 UTC,55.23,81.99,86.46,832.00,-92.93,81.77,52.80,54.76,148,Unhealthy for Sensitive Groups,2
2019-12-22 17:00:00 UTC,56.60,84.00,88.58,892.00,-93.90,79.73,56.67,55.46,150,Unhealthy for Sensitive Groups,2
2019-12-22 18:00:00 UTC,41.37,62.81,66.32,952.00,-93.70,78.70,58.33,46.42,128,Unhealthy for Sensitive Groups,2
2019-12-22 19:00:00 UTC,32.98,50.19,53.42,1012.00,-93.90,78.10,59.90,41.27,115,Unhealthy for Sensitive Groups,2
2019-12-22 20:00:00 UTC,47.24,69.99,73.43,1072.00,-93.93,78.50,60.17,52.97,144,Unhealthy for Sensitive Groups,2
2019-12-22 21:00:00 UTC,30.53,47.46,50.57,1131.97,-93.72,77.90,60.00,39.66,111,Unhealthy for Sensitive Groups,2
2019-12-22 22:00:00 UTC,107.84,165.85,175.82,1192.00,-93.93,78.00,58.67,109.84,179,Unhealthy,3
2019-12-22 23:00:00 UTC,51.30,76.37,80.37,1251.34,-93.72,77.93,58.72,53.35,145,Unhealthy for Sensitive Groups,2
2019-12-23 00:00:00 UTC,84.69,124.31,131.06,1312.00,-93.33,77.47,61.73,82.16,165,Unhealthy,3
2019-12-23 01:00:00 UTC,98.66,154.92,165.07,1372.00,-93.70,79.50,58.07,102.53,175,Unhealthy,3
2019-12-23 02:00:00 UTC,74.33,113.68,120.42,1432.00,-91.73,82.13,42.13,75.10,161,Unhealthy,3
2019-12-23 03:00:00 UTC,71.82,112.23,119.36,1492.00,-83.07,83.70,36.27,74.74,161,Unhealthy,3
2019-12-23 04:00:00 UTC,62.89,97.30,102.98,1552.00,-85.30,85.70,34.63,64.33,156,Unhealthy,3
2019-12-23 05:00:00 UTC,53.56,80.02,84.57,1612.00,-88.40,87.77,33.37,54.24,147,Unhealthy for Sensitive Groups,2
2019-12-23 06:00:00 UTC,33.38,49.55,52.19,1672.00,-86.70,89.00,31.17,40.12,112,Unhealthy for Sensitive Groups,2
2019-12-23 07:00:00 UTC,23.89,34.18,35.80,1732.00,-86.23,89.83,29.70,30.57,90,Moderate,1
2019-12-23 08:00:00 UTC,23.36,33.16,34.68,1792.00,-83.67,90.00,29.53,30.20,89,Moderate,1
2019-12-23 09:00:00 UTC,34.14,48.98,51.38,1852.00,-82.17,89.97,30.07,40.62,114,Unhealthy for Sensitive Groups,2
2019-12-23 10:00:00 UTC,42.43,61.49,64.59,1912.00,-83.67,88.63,35.03,46.57,128,Unhealthy for Sensitive Groups,2
2019-12-23 11:00:00 UTC,50.71,73.08,76.98,1972.00,-86.50,86.33,41.23,50.75,139,Unhealthy for Sensitive Groups,2
2019-12-23 12:00:00 UTC,61.24,87.83,92.12,2032.00,-86.93,84.30,46.87,58.16,152,Unhealthy,3
2019-12-23 13:00:00 UTC,61.17,89.44,94.34,2092.00,-87.73,83.00,49.00,59.04,153,Unhealthy,3
2019-12-23 14:00:00 UTC,79.96,115.91,121.51,2152.00,-87.23,82.43,50.93,76.53,162,Unhealthy,3
2019-12-23 15:00:00 UTC,65.55,95.43,100.31,2212.00,-87.13,81.00,52.43,62.89,155,Unhealthy,3
2019-12-23 16:00:00 UTC,65.63,94.79,99.99,2272.00,-87.43,80.70,54.77,62.43,155,Unhealthy,3
2019-12-23 17:00:00 UTC,61.12,88.58,93.12,2332.00,-87.73,79.87,57.20,58.48,153,Unhealthy,3
2019-12-23 18:00:00 UTC,44.03,64.44,67.68,2392.00,-87.27,79.03,59.20,47.40,130,Unhealthy for Sensitive Groups,2
2019-12-23 19:00:00 UTC,48.41,69.53,73.15,2452.00,-87.43,78.73,60.17,49.73,136,Unhealthy for Sensitive Groups,2
2019-12-23 20:00:00 UTC,51.00,74.24,78.05,2512.00,-86.87,78.00,61.00,51.24,140,Unhealthy for Sensitive Groups,2
2019-12-23 21:00:00 UTC,71.29,103.30,107.88,2571.97,-86.69,78.00,61.66,68.74,158,Unhealthy,3
2019-12-23 22:00:00 UTC,73.47,106.95,112.10,2632.00,-86.90,78.00,62.93,70.53,159,Unhealthy,3
2019-12-23 23:00:00 UTC,138.66,231.10,248.46,2692.00,-86.90,77.57,62.70,153.32,204,Very Unhealthy,4
2019-12-24 00:00:00 UTC,103.07,158.63,167.59,2752.00,-86.73,77.00,57.53,105.02,177,Unhealthy,3
2019-12-24 01:00:00 UTC,80.89,124.81,132.06,2812.00,-86.33,77.47,55.17,82.44,165,Unhealthy,3
2019-12-24 02:00:00 UTC,54.25,83.25,87.97,2872.00,-85.83,79.60,50.43,55.85,151,Unhealthy,3
2019-12-24 03:00:00 UTC,43.25,65.00,68.84,2932.00,-84.70,81.67,47.13,47.64,131,Unhealthy for Sensitive Groups,2
2019-12-24 04:00:00 UTC,51.01,76.94,81.31,2992.00,-89.30,84.13,43.73,52.85,144,Unhealthy for Sensitive Groups,2
2019-12-24 05:00:00 UTC,35.61,52.74,55.52,3052.00,-88.77,85.90,37.27,42.66,119,Unhealthy for Sensitive Groups,2
2019-12-24 06:00:00 UTC,32.95,48.55,50.91,3112.00,-86.00,87.63,34.80,40.24,113,Unhealthy for Sensitive Groups,2
2019-12-24 07:00:00 UTC,36.03,52.78,54.98,3172.00,-84.83,89.43,32.60,42.56,118,Unhealthy for Sensitive Groups,2
2019-12-24 08:00:00 UTC,36.79,53.90,56.39,3232.00,-87.50,90.00,32.63,42.98,119,Unhealthy for Sensitive Groups,2
2019-12-24 09:00:00 UTC,41.30,60.10,62.77,3292.00,-85.40,90.00,34.83,45.62,126,Unhealthy for Sensitive Groups,2
2019-12-24 10:00:00 UTC,59.98,86.87,91.14,3352.00,-85.80,88.90,39.00,58.47,153,Unhealthy,3
2019-12-24 11:00:00 UTC,75.28,111.75,117.74,1032.70,-87.50,87.47,40.20,73.76,160,Unhealthy,3
2019-12-24 12:00:00 UTC,69.36,101.97,107.20,73.00,-90.47,86.33,39.00,67.29,157,Unhealthy,3
2019-12-24 13:00:00 UTC,63.70,94.02,99.03,133.00,-89.90,85.50,42.27,61.93,154,Unhealthy,3
2019-12-24 14:00:00 UTC,62.65,90.96,95.65,193.00,-90.30,83.87,46.37,59.94,153,Unhealthy,3
2019-12-24 15:00:00 UTC,63.93,91.78,96.22,253.00,-88.83,83.00,48.87,60.46,154,Unhealthy,3
2019-12-24 16:00:00 UTC,60.59,87.72,91.93,313.00,-89.97,82.37,50.90,57.75,152,Unhealthy,3
2019-12-24 17:00:00 UTC,56.25,83.06,87.39,373.00,-89.67,81.23,52.70,54.81,149,Unhealthy for Sensitive Groups,2
2019-12-24 18:00:00 UTC,59.62,88.68,93.80,433.00,-89.93,80.73,52.13,58.84,153,Unhealthy,3
2019-12-24 19:00:00 UTC,76.64,115.98,122.64,493.00,-89.77,80.07,51.93,76.56,162,Unhealthy,3
2019-12-24 20:00:00 UTC,76.53,119.78,128.26,553.00,-89.53,79.00,54.37,79.09,163,Unhealthy,3
2019-12-24 21:00:00 UTC,86.00,136.12,145.65,613.00,-89.70,78.83,56.00,90.00,169,Unhealthy,3
2019-12-24 22:00:00 UTC,78.65,121.80,129.48,673.00,-89.57,78.47,56.30,80.45,164,Unhealthy,3
2019-12-24 23:00:00 UTC,78.75,127.92,137.77,733.00,-89.70,78.00,55.20,84.54,166,Unhealthy,3
2019-12-25 00:00:00 UTC,127.06,208.25,223.89,793.00,-89.47,78.00,57.17,138.05,194,Unhealthy,3
2019-12-25 01:00:00 UTC,131.05,210.22,225.63,853.00,-89.43,79.20,53.63,139.43,194,Unhealthy,3
2019-12-25 02:00:00 UTC,136.39,212.25,225.58,913.00,-89.70,81.37,48.00,140.78,195,Unhealthy,3
2019-12-25 03:00:00 UTC,68.14,103.72,109.74,973.00,-89.00,83.80,42.03,69.09,158,Unhealthy,3
2019-12-25 04:00:00 UTC,53.76,80.43,84.34,1033.00,-90.37,85.73,38.03,54.43,148,Unhealthy for Sensitive Groups,2
2019-12-25 05:00:00 UTC,49.64,74.10,77.58,1093.00,-90.00,87.57,35.97,51.30,140,Unhealthy for Sensitive Groups,2
2019-12-25 06:00:00 UTC,26.31,38.90,40.74,1153.00,-90.03,89.70,33.37,34.97,99,Moderate,1
2019-12-25 07:00:00 UTC,27.49,39.97,41.86,1213.00,-90.27,90.00,33.30,35.52,101,Unhealthy for Sensitive Groups,2
2019-12-25 08:00:00 UTC,30.18,43.95,45.94,1273.00,-90.77,90.00,32.60,37.78,107,Unhealthy for Sensitive Groups,2
2019-12-25 09:00:00 UTC,41.03,59.34,62.08,1333.00,-90.53,90.00,31.90,45.22,125,Unhealthy for Sensitive Groups,2
2019-12-25 10:00:00 UTC,80.76,129.72,139.86,1393.00,-90.30,88.87,34.27,87.48,168,Unhealthy,3
2019-12-25 11:00:00 UTC,99.89,201.14,225.84,1453.00,-90.80,86.27,41.80,134.29,192,Unhealthy,3
2019-12-25 12:00:00 UTC,72.11,104.36,109.69,1513.00,-90.40,84.70,45.80,68.86,158,Unhealthy,3
2019-12-25 13:00:00 UTC,68.05,99.26,104.10,1573.00,-90.37,84.00,47.40,65.44,156,Unhealthy,3
2019-12-25 14:00:00 UTC,75.59,113.81,119.87,1633.00,-90.53,83.50,53.67,75.14,161,Unhealthy,3
2019-12-25 15:00:00 UTC,67.64,101.66,107.10,1693.00,-90.00,81.60,58.30,67.03,157,Unhealthy,3
2019-12-25 16:00:00 UTC,60.85,93.00,97.82,1753.00,-89.73,80.17,60.50,61.26,154,Unhealthy,3
2019-12-25 17:00:00 UTC,71.65,114.06,121.13,764.74,-93.37,78.95,57.37,75.80,161,Unhealthy,3
2019-12-25 18:00:00 UTC,51.53,76.88,81.02,53.00,-93.50,78.13,56.40,52.05,142,Unhealthy for Sensitive Groups,2
2019-12-25 19:00:00 UTC,55.72,81.44,85.72,113.00,-92.90,78.20,55.67,54.60,148,Unhealthy for Sensitive Groups,2
2019-12-25 20:00:00 UTC,73.94,106.88,112.04,173.00,-93.30,77.77,56.63,71.95,159,Unhealthy,3
2019-12-25 21:00:00 UTC,67.71,100.37,106.16,232.97,-93.24,77.14,57.90,66.21,157,Unhealthy,3
2019-12-25 22:00:00 UTC,54.39,79.34,83.21,293.00,-93.70,77.00,58.43,53.84,146,Unhealthy for Sensitive Groups,2
2019-12-25 23:00:00 UTC,78.49,120.01,127.38,338.00,-93.40,77.00,59.00,79.35,163,Unhealthy,3
2019-12-26 00:00:00 UTC,136.89,216.30,231.89,8.00,-90.29,72.57,71.71,143.32,196,Unhealthy,3
2019-12-26 01:00:00 UTC,144.64,228.60,243.48,45.00,-89.10,77.33,61.77,151.65,202,Very Unhealthy,4
2019-12-26 02:00:00 UTC,145.62,231.50,246.73,105.00,-88.67,80.07,54.50,153.57,204,Very Unhealthy,4
2019-12-26 03:00:00 UTC,80.12,126.81,135.34,165.00,-87.87,82.17,46.00,83.78,166,Unhealthy,3
2019-12-26 04:00:00 UTC,91.62,144.49,154.20,225.00,-88.77,83.93,43.37,95.60,172,Unhealthy,3
2019-12-26 05:00:00 UTC,88.39,138.98,148.00,285.00,-86.77,84.87,42.73,91.89,170,Unhealthy,3
2019-12-26 06:00:00 UTC,64.17,99.02,104.82,345.00,-87.00,86.37,38.93,66.29,157,Unhealthy,3
2019-12-26 07:00:00 UTC,27.84,41.85,44.12,405.00,-89.37,87.00,33.43,36.49,103,Unhealthy for Sensitive Groups,2
2019-12-26 08:00:00 UTC,25.88,38.60,40.49,465.00,-88.93,87.73,30.17,34.48,98,Moderate,1
2019-12-26 09:00:00 UTC,25.64,38.35,40.26,525.00,-88.87,88.00,31.20,34.55,98,Moderate,1
2019-12-26 10:00:00 UTC,61.33,91.78,96.96,585.00,-86.87,87.13,39.33,62.77,155,Unhealthy,3
2019-12-26 11:00:00 UTC,57.67,87.29,92.84,645.00,-86.10,85.17,45.43,58.05,152,Unhealthy,3
2019-12-26 12:00:00 UTC,57.23,85.11,89.98,705.00,-85.97,83.60,49.50,56.63,152,Unhealthy,3
2019-12-26 13:00:00 UTC,59.26,88.93,93.93,765.00,-86.50,82.90,50.33,59.56,153,Unhealthy,3
2019-12-26 14:00:00 UTC,67.67,102.18,107.94,825.00,-85.63,81.67,53.50,67.37,157,Unhealthy,3
2019-12-26 15:00:00 UTC,71.47,105.71,111.51,885.00,-86.03,80.83,55.17,69.72,158,Unhealthy,3
2019-12-26 16:00:00 UTC,87.91,131.47,138.78,945.00,-85.60,79.53,57.50,86.88,167,Unhealthy,3
2019-12-26 17:00:00 UTC,86.53,128.90,135.64,1005.00,-86.10,79.00,59.07,85.16,166,Unhealthy,3
2019-12-26 18:00:00 UTC,83.63,123.13,129.43,1065.00,-85.17,78.33,60.77,81.35,164,Unhealthy,3
2019-12-26 19:00:00 UTC,68.41,101.93,107.36,1125.00,-85.70,77.47,62.00,67.21,157,Unhealthy,3
2019-12-26 20:00:00 UTC,76.55,112.18,117.71,1185.00,-85.73,77.00,61.93,74.04,161,Unhealthy,3
2019-12-26 21:00:00 UTC,87.19,129.23,135.91,1244.97,-85.66,77.00,62.38,85.40,166,Unhealthy,3
2019-12-26 22:00:00 UTC,110.90,166.02,174.53,1305.00,-85.30,76.73,62.83,109.93,179,Unhealthy,3
2019-12-26 23:00:00 UTC,137.36,204.77,214.97,1365.00,-85.37,76.40,63.97,135.75,192,Unhealthy,3
2019-12-27 00:00:00 UTC,186.05,290.42,307.98,1425.00,-86.53,76.10,65.07,192.88,243,Very Unhealthy,4
2019-12-27 01:00:00 UTC,177.18,284.31,302.26,1485.00,-86.23,77.17,66.77,188.80,239,Very Unhealthy,4
2019-12-27 02:00:00 UTC,136.66,221.40,235.38,1545.00,-85.90,79.33,59.97,146.84,198,Unhealthy,3
2019-12-27 03:00:00 UTC,94.84,149.25,158.50,1605.00,-85.57,82.10,49.73,98.74,173,Unhealthy,3
2019-12-27 04:00:00 UTC,89.82,140.12,148.40,1665.00,-88.93,84.33,45.23,92.65,170,Unhealthy,3
2019-12-27 05:00:00 UTC,62.19,94.05,98.85,1725.00,-88.90,86.33,40.30,62.00,154,Unhealthy,3
2019-12-27 06:00:00 UTC,55.63,85.22,89.90,1785.00,-89.27,87.17,38.77,56.69,152,Unhealthy,3
2019-12-27 07:00:00 UTC,43.65,64.51,67.66,1845.00,-89.23,88.20,38.40,47.28,130,Unhealthy for Sensitive Groups,2
2019-12-27 08:00:00 UTC,39.95,58.49,61.36,1905.00,-90.90,88.87,38.90,44.76,124,Unhealthy for Sensitive Groups,2
2019-12-27 09:00:00 UTC,59.33,88.67,93.44,1965.00,-89.47,88.63,40.93,59.77,153,Unhealthy,3
2019-12-27 10:00:00 UTC,98.13,155.30,165.86,2025.00,-88.73,87.80,39.77,102.76,175,Unhealthy,3
2019-12-27 11:00:00 UTC,88.51,135.10,143.44,2085.00,-87.57,86.80,41.17,89.34,168,Unhealthy,3
2019-12-27 12:00:00 UTC,96.94,145.96,154.56,2145.00,-86.27,85.97,43.17,96.57,172,Unhealthy,3
2019-12-27 13:00:00 UTC,96.37,142.85,150.40,2205.00,-86.53,84.63,47.10,94.50,171,Unhealthy,3
2019-12-27 14:00:00 UTC,86.52,128.03,134.81,2265.00,-86.47,83.77,48.30,84.57,166,Unhealthy,3
2019-12-27 15:00:00 UTC,77.83,114.90,121.11,2325.00,-86.83,83.00,49.77,75.86,162,Unhealthy,3
2019-12-27 16:00:00 UTC,76.76,112.59,118.30,2385.00,-86.60,82.83,51.43,74.32,161,Unhealthy,3
2019-12-27 17:00:00 UTC,71.75,107.21,112.68,2445.00,-86.43,82.00,51.73,70.71,159,Unhealthy,3
2019-12-27 18:00:00 UTC,76.33,119.51,127.79,2505.00,-86.90,81.80,52.87,78.92,163,Unhealthy,3
2019-12-27 19:00:00 UTC,84.58,138.97,149.47,2565.00,-86.60,81.00,53.63,91.91,170,Unhealthy,3
2019-12-27 20:00:00 UTC,91.22,149.52,160.61,2625.00,-86.47,80.23,55.63,98.94,173,Unhealthy,3
2019-12-27 21:00:00 UTC,89.99,148.97,160.29,2684.97,-86.31,80.00,55.59,98.57,173,Unhealthy,3
2019-12-27 22:00:00 UTC,108.34,188.82,206.33,2745.00,-87.20,79.10,54.87,125.13,187,Unhealthy,3
2019-12-27 23:00:00 UTC,112.98,196.31,213.30,2798.00,-86.83,78.87,54.09,130.15,190,Unhealthy,3
2019-12-28 00:00:00 UTC,103.95,173.66,188.10,31.00,-92.27,77.87,56.53,115.03,182,Unhealthy,3
2019-12-28 01:00:00 UTC,107.57,175.42,188.53,91.00,-92.70,79.13,56.73,116.22,182,Unhealthy,3
2019-12-28 02:00:00 UTC,86.34,135.73,144.43,151.00,-92.37,80.67,54.17,89.75,169,Unhealthy,3
2019-12-28 03:00:00 UTC,89.44,141.57,150.54,212.00,-87.34,81.93,53.14,93.65,171,Unhealthy,3
2019-12-28 04:00:00 UTC,86.65,136.68,145.52,271.00,-86.93,83.57,52.70,90.38,169,Unhealthy,3
2019-12-28 05:00:00 UTC,67.21,104.88,110.73,331.00,-86.83,85.27,50.00,69.19,158,Unhealthy,3
2019-12-28 06:00:00 UTC,51.29,78.77,83.28,391.00,-87.50,87.27,46.10,53.03,144,Unhealthy for Sensitive Groups,2
2019-12-28 07:00:00 UTC,46.67,71.70,75.57,451.00,-86.13,88.07,44.47,50.01,137,Unhealthy for Sensitive Groups,2
2019-12-28 08:00:00 UTC,41.98,64.15,67.43,511.00,-86.67,88.60,43.27,47.14,130,Unhealthy for Sensitive Groups,2
2019-12-28 09:00:00 UTC,39.29,60.04,63.07,571.00,-86.03,88.30,42.97,45.42,125,Unhealthy for Sensitive Groups,2
2019-12-28 10:00:00 UTC,57.01,87.76,93.00,631.00,-85.53,88.00,45.83,58.54,153,Unhealthy,3
2019-12-28 11:00:00 UTC,74.19,114.63,122.14,691.00,-86.47,87.10,48.33,75.67,161,Unhealthy,3
2019-12-28 12:00:00 UTC,75.96,117.98,125.35,751.00,-86.60,85.60,50.57,77.91,163,Unhealthy,3
2019-12-28 13:00:00 UTC,67.03,105.28,112.19,811.00,-86.17,85.00,50.37,69.44,158,Unhealthy,3
2019-12-28 14:00:00 UTC,75.18,121.67,131.03,871.00,-86.47,84.33,50.90,80.38,164,Unhealthy,3
2019-12-28 15:00:00 UTC,77.59,126.15,135.36,931.00,-86.67,83.07,52.10,83.37,165,Unhealthy,3
2019-12-28 16:00:00 UTC,75.06,122.42,131.73,991.00,-86.50,82.00,52.13,80.87,164,Unhealthy,3
2019-12-28 17:00:00 UTC,62.06,99.92,107.10,1051.00,-86.43,81.87,51.40,65.86,156,Unhealthy,3
2019-12-28 18:00:00 UTC,54.42,86.30,92.08,1111.00,-86.80,80.63,52.67,56.86,152,Unhealthy,3
2019-12-28 19:00:00 UTC,45.57,72.31,77.45,1171.00,-86.73,79.47,53.53,50.41,138,Unhealthy for Sensitive Groups,2
2019-12-28 20:00:00 UTC,31.87,52.44,56.56,1231.00,-86.20,77.97,54.17,42.20,117,Unhealthy for Sensitive Groups,2
2019-12-28 21:00:00 UTC,26.41,44.52,48.41,1290.97,-86.52,77.17,54.07,38.23,108,Unhealthy for Sensitive Groups,2
2019-12-28 22:00:00 UTC,27.51,46.02,49.69,1351.00,-86.40,76.33,54.83,39.05,110,Unhealthy for Sensitive Groups,2
2019-12-28 23:00:00 UTC,30.86,51.19,55.61,1407.00,-86.58,76.19,55.12,41.67,116,Unhealthy for Sensitive Groups,2
2019-12-29 11:00:00 UTC,67.58,104.90,111.91,28.00,-86.85,83.70,50.52,69.16,158,Unhealthy,3
2019-12-29 12:00:00 UTC,65.36,101.14,107.55,85.00,-87.13,85.00,48.00,66.69,157,Unhealthy,3
2019-12-29 13:00:00 UTC,70.38,111.09,118.94,145.00,-87.80,84.20,48.47,73.33,160,Unhealthy,3
2019-12-29 14:00:00 UTC,64.72,102.37,109.23,205.00,-86.40,83.57,48.50,67.60,157,Unhealthy,3
2019-12-29 15:00:00 UTC,42.69,68.22,73.17,265.00,-86.97,82.37,50.27,48.67,133,Unhealthy for Sensitive Groups,2
2019-12-29 16:00:00 UTC,34.55,55.09,59.02,325.00,-87.50,81.83,50.90,43.40,120,Unhealthy for Sensitive Groups,2
2019-12-29 17:00:00 UTC,28.52,46.92,50.44,385.00,-87.10,81.40,52.00,39.53,111,Unhealthy for Sensitive Groups,2
2019-12-29 18:00:00 UTC,26.07,43.49,46.84,445.00,-86.33,80.70,53.03,37.42,106,Unhealthy for Sensitive Groups,2
2019-12-29 19:00:00 UTC,39.92,64.22,68.98,505.00,-87.07,79.70,53.83,47.13,130,Unhealthy for Sensitive Groups,2
2019-12-29 20:00:00 UTC,33.70,54.08,58.03,565.00,-86.83,78.33,53.57,42.96,119,Unhealthy for Sensitive Groups,2
2019-12-29 21:00:00 UTC,31.62,50.64,54.70,624.97,-86.69,77.79,53.10,41.30,115,Unhealthy for Sensitive Groups,2
2019-12-29 22:00:00 UTC,26.71,43.48,46.65,685.00,-86.67,76.63,51.70,37.69,106,Unhealthy for Sensitive Groups,2
2019-12-29 23:00:00 UTC,29.83,48.21,51.83,745.00,-86.67,76.20,51.70,40.12,112,Unhealthy for Sensitive Groups,2
2019-12-30 00:00:00 UTC,38.88,62.50,67.06,805.00,-86.77,75.63,52.97,46.43,128,Unhealthy for Sensitive Groups,2
2019-12-30 01:00:00 UTC,46.96,75.42,81.28,865.00,-87.63,76.10,53.60,51.68,141,Unhealthy for Sensitive Groups,2
2019-12-30 02:00:00 UTC,42.00,67.70,73.14,925.00,-87.23,77.90,52.10,48.52,133,Unhealthy for Sensitive Groups,2
2019-12-30 03:00:00 UTC,37.71,61.64,66.35,985.00,-85.13,79.93,49.97,46.13,127,Unhealthy for Sensitive Groups,2
2019-12-30 04:00:00 UTC,36.56,59.14,63.55,1045.00,-86.17,82.27,47.50,45.02,124,Unhealthy for Sensitive Groups,2
2019-12-30 05:00:00 UTC,31.13,50.71,54.19,1105.00,-84.63,84.20,45.47,41.37,115,Unhealthy for Sensitive Groups,2
2019-12-30 06:00:00 UTC,31.62,51.33,55.04,1164.55,-86.59,85.59,44.62,41.72,116,Unhealthy for Sensitive Groups,2
2019-12-30 07:00:00 UTC,31.89,51.15,54.65,1224.52,-87.86,87.24,43.79,41.62,116,Unhealthy for Sensitive Groups,2
2019-12-30 08:00:00 UTC,33.87,54.71,58.21,1284.00,-86.38,88.00,43.97,43.27,120,Unhealthy for Sensitive Groups,2
2019-12-30 09:00:00 UTC,42.48,67.66,71.83,1344.21,-86.71,88.00,44.21,48.39,133,Unhealthy for Sensitive Groups,2
2019-12-30 10:00:00 UTC,44.16,69.93,74.31,1403.31,-83.66,87.79,46.17,49.73,136,Unhealthy for Sensitive Groups,2
2019-12-30 11:00:00 UTC,42.52,68.50,73.39,413.45,-83.66,86.72,48.03,48.95,134,Unhealthy for Sensitive Groups,2
2019-12-30 12:00:00 UTC,42.70,66.41,70.51,73.00,-84.83,86.17,49.87,48.16,132,Unhealthy for Sensitive Groups,2
2019-12-30 13:00:00 UTC,40.01,63.38,67.90,133.00,-84.40,85.07,50.73,46.82,129,Unhealthy for Sensitive Groups,2
2019-12-30 14:00:00 UTC,34.89,54.80,58.36,192.41,-84.66,84.24,48.38,43.27,120,Unhealthy for Sensitive Groups,2
2019-12-30 15:00:00 UTC,29.51,47.43,50.81,253.34,-85.31,83.34,49.86,39.80,112,Unhealthy for Sensitive Groups,2
2019-12-30 16:00:00 UTC,23.73,39.40,42.57,314.26,-84.89,82.93,50.74,35.33,100,Moderate,1
2019-12-30 17:00:00 UTC,32.29,51.98,56.11,374.03,-84.97,82.07,48.21,41.91,117,Unhealthy for Sensitive Groups,2
2019-12-30 18:00:00 UTC,33.58,53.94,57.61,434.00,-84.73,80.80,47.67,42.93,119,Unhealthy for Sensitive Groups,2
2019-12-30 19:00:00 UTC,34.14,53.88,57.52,494.00,-84.67,80.27,47.33,42.96,119,Unhealthy for Sensitive Groups,2
2019-12-30 20:00:00 UTC,31.83,50.60,54.36,554.00,-85.20,78.93,47.43,41.36,115,Unhealthy for Sensitive Groups,2
2019-12-30 21:00:00 UTC,26.12,42.50,45.61,613.97,-85.48,78.34,46.03,37.13,105,Unhealthy for Sensitive Groups,2
2019-12-30 22:00:00 UTC,32.16,51.58,55.16,674.00,-85.17,77.67,47.37,41.98,117,Unhealthy for Sensitive Groups,2
2019-12-30 23:00:00 UTC,36.36,58.44,62.79,734.00,-85.30,77.80,48.87,44.81,124,Unhealthy for Sensitive Groups,2
2019-12-31 00:00:00 UTC,44.86,72.44,77.93,794.00,-84.87,76.90,50.50,51.12,139,Unhealthy for Sensitive Groups,2
2019-12-31 01:00:00 UTC,52.89,86.35,93.24,854.00,-84.57,76.33,51.33,57.53,152,Unhealthy,3
2019-12-31 02:00:00 UTC,42.17,68.57,73.52,914.00,-84.93,77.83,49.93,48.84,134,Unhealthy for Sensitive Groups,2
2019-12-31 03:00:00 UTC,35.02,57.32,61.54,974.00,-88.17,80.03,48.23,44.36,123,Unhealthy for Sensitive Groups,2
2019-12-31 04:00:00 UTC,37.89,61.76,66.21,1034.00,-88.23,82.00,47.67,46.26,127,Unhealthy for Sensitive Groups,2
